,_id,metadata.location,answers.sex,answers.dob,answers.musical_background,answers.nationality,answers.visual_impairments,answers.musical_expertise,answers.hearing_impairments,answers.age,critical_reaction,control_chillsshiversthrills,control_activity,control_tension,control_familiarity,control_engagement,control_positivity,control_like_dislike,song_chillsshiversthrills,song_activity,song_tension,song_familiarity,song_engagement,song_positivity,song_like_dislike,control_inspired,control_wonder,control_spirituality,control_thrills,control_chills,control_tenderness,control_nostalgia,control_goosebumps,control_overwhelmed,control_shivers,song_inspired,song_wonder,song_spirituality,song_thrills,song_chills,song_tenderness,song_nostalgia,song_goosebumps,song_overwhelmed,song_shivers,control_transcendence,control_sadness,control_joyfulactivation,control_peacefulness,control_power,song_transcendence,song_sadness,song_joyfulactivation,song_peacefulness,song_power,metadata.language,answers.personality.trusting,answers.personality.artistic,answers.personality.imagination,answers.personality.reserved,answers.personality.outgoing,answers.personality.lazy,answers.personality.stress,answers.personality.nervous,answers.personality.fault,answers.personality.thorough,answers.concentration,song,answers.musicpref.world,answers.musicpref.pop,answers.musicpref.dance,answers.musicpref.none,answers.musicpref.folk,answers.musicpref.traditional_irish,answers.musicpref.hip_hop,answers.musicpref.jazz,answers.musicpref.rock,answers.musicpref.classical,answers.musicpref.hiphop
570eb79383a73509d0e04177,570eb79383a73509d0e04177,taichung_city,female,,,taiwanese,,3,False,16.0,False,,1,5,-1,5,5,5,,4.0,4.0,4.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3.0,en,5.0,1.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,5.0,5.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb78483a73509d0e03cfa,570eb78483a73509d0e03cfa,taipei_city,female,,,taiwanese,,1,False,20.0,True,,3,4,-1,3,3,2,,3.0,4.0,1.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4.0,en,5.0,2.0,2.0,5.0,2.0,3.0,3.0,5.0,3.0,2.0,5.0,hallelujah,0,1,0,0,0,0,0,0,1,0,0
570eb73c83a73509d0e02565,570eb73c83a73509d0e02565,taichung_city,female,,,taiwanese,,1,False,20.0,False,,1,5,-1,5,3,5,,1.0,3.0,1.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,5.0,en,4.0,2.0,5.0,3.0,4.0,5.0,2.0,3.0,3.0,3.0,4.0,hallelujah,0,0,0,0,0,0,0,0,0,0,1
570eb75283a73509d0e02c77,570eb75283a73509d0e02c77,taichung_city,female,,,taiwanese,,5,True,10.0,False,,5,5,-1,5,5,5,,5.0,5.0,4.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,5.0,en,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,5.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb73083a73509d0e0214b,570eb73083a73509d0e0214b,taipei_city,female,,,taiwanese,,3,False,10.0,False,,3,4,-1,3,3,3,,3.0,4.0,1.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3.0,en,3.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb72e83a73509d0e02095,570eb72e83a73509d0e02095,taichung_city,male,,,taiwanese,,2,False,17.0,False,,1,3,-1,3,3,1,,1.0,4.0,1.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3.0,en,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb7be83a73509d0e04ef8,570eb7be83a73509d0e04ef8,taipei_city,female,,,taiwanese,,4,False,18.0,False,,1,3,-1,1,2,1,,2.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2.0,en,4.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,hallelujah,1,1,0,0,1,0,0,0,0,1,0
570eb7a083a73509d0e045b0,570eb7a083a73509d0e045b0,taipei_city,female,,,taiwanese,,4,False,18.0,False,,3,4,-1,3,4,4,,2.0,2.0,5.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4.0,en,4.0,1.0,5.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,hallelujah,0,1,1,0,0,0,0,0,0,1,0
570eb73883a73509d0e023f7,570eb73883a73509d0e023f7,taipei_city,female,,,taiwanese,,2,False,21.0,False,,4,4,-1,4,4,4,,3.0,4.0,2.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,4.0,en,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,hallelujah,1,1,0,0,0,0,0,0,0,0,0
570eb77b83a73509d0e03a1b,570eb77b83a73509d0e03a1b,taipei_city,male,,,taiwanese,,1,False,27.0,True,,2,2,-1,3,2,2,,3.0,3.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4.0,en,4.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb74683a73509d0e0284d,570eb74683a73509d0e0284d,taipei_city,female,,,taiwanese,,5,False,22.0,False,,2,2,-1,4,2,2,,4.0,5.0,2.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4.0,en,4.0,1.0,5.0,2.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,hallelujah,0,1,0,0,0,0,0,1,0,1,0
570eb73483a73509d0e02274,570eb73483a73509d0e02274,taichung_city,female,,,taiwanese,,3,False,18.0,False,,2,2,-1,3,3,2,,4.0,5.0,1.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5.0,en,2.0,1.0,4.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,4.0,hallelujah,0,0,0,0,0,0,0,0,1,0,0
570eb7aa83a73509d0e048ae,570eb7aa83a73509d0e048ae,taipei_city,female,,,taiwanese,,3,False,28.0,True,,3,3,-1,3,2,1,,3.0,5.0,4.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4.0,zh_TW,4.0,1.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,5.0,hallelujah,0,1,0,0,0,0,0,1,1,0,0
570eb76f83a73509d0e0361a,570eb76f83a73509d0e0361a,taichung_city,female,,,taiwanese,,2,False,27.0,False,,5,4,-1,3,4,3,,3.0,4.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3.0,en,4.0,4.0,3.0,4.0,1.0,4.0,2.0,4.0,5.0,4.0,2.0,hallelujah,0,1,0,0,1,0,0,0,0,0,0
570eb74783a73509d0e028a8,570eb74783a73509d0e028a8,taipei_city,male,,,taiwanese,,3,False,14.0,True,,3,2,-1,5,2,1,,5.0,5.0,1.0,5.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,2.0,en,3.0,2.0,3.0,4.0,3.0,2.0,5.0,2.0,2.0,3.0,5.0,hallelujah,0,1,0,0,0,0,0,0,1,0,0
570eb72c83a73509d0e01ffb,570eb72c83a73509d0e01ffb,taichung_city,female,,,taiwanese,,2,False,22.0,True,,3,4,-1,3,3,3,,4.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,2.0,en,5.0,1.0,5.0,5.0,1.0,2.0,3.0,4.0,4.0,5.0,4.0,hallelujah,0,0,0,0,0,0,0,0,1,0,0
570eb76883a73509d0e033ec,570eb76883a73509d0e033ec,taipei_city,male,,,taiwanese,,3,False,17.0,False,,3,2,-1,3,4,4,,4.0,4.0,1.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3.0,en,4.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,hallelujah,0,1,0,0,0,0,0,0,1,0,0
570eb78f83a73509d0e04050,570eb78f83a73509d0e04050,taichung_city,male,,,taiwanese,,2,False,41.0,False,,2,2,-1,2,3,3,,3.0,5.0,2.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,2.0,zh_TW,2.0,3.0,2.0,4.0,2.0,3.0,1.0,5.0,4.0,4.0,4.0,hallelujah,1,1,0,0,0,0,0,0,0,1,0
570eb7b683a73509d0e04c1f,570eb7b683a73509d0e04c1f,taipei_city,male,,,taiwanese,,3,False,12.0,False,,1,5,-1,5,5,5,,3.0,5.0,1.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,4.0,en,3.0,3.0,5.0,4.0,5.0,2.0,1.0,4.0,3.0,4.0,4.0,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb72283a73509d0e01cb0,570eb72283a73509d0e01cb0,taipei_city,female,,,taiwanese,,1,False,20.0,False,,4,4,-1,4,3,5,,2.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2.0,en,5.0,2.0,4.0,4.0,3.0,5.0,3.0,5.0,4.0,2.0,4.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb7b883a73509d0e04cd2,570eb7b883a73509d0e04cd2,taichung_city,male,,,taiwanese,,5,False,16.0,False,,5,5,-1,5,5,5,,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,5.0,en,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,hallelujah,1,1,1,0,1,0,0,1,1,1,1
570eb72883a73509d0e01e8d,570eb72883a73509d0e01e8d,taipei_city,male,,,algerian,,3,False,5.0,False,,3,3,-1,1,3,3,,3.0,3.0,1.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3.0,zh_TW,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,hallelujah,0,1,0,0,0,0,0,1,0,1,0
570eb75383a73509d0e02cbf,570eb75383a73509d0e02cbf,taipei_city,male,,,taiwanese,,2,False,12.0,False,,3,5,-1,3,4,4,,4.0,5.0,4.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,5.0,zh_TW,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,5.0,hallelujah,0,0,0,0,0,0,0,0,1,0,0
570eb79083a73509d0e0407e,570eb79083a73509d0e0407e,taipei_city,male,,,taiwanese,,2,False,33.0,False,,3,4,-1,4,3,2,,4.0,5.0,4.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,1.0,en,5.0,2.0,5.0,2.0,4.0,5.0,5.0,2.0,1.0,1.0,5.0,hallelujah,0,0,1,0,0,0,0,0,1,0,0
570eb72783a73509d0e01e26,570eb72783a73509d0e01e26,taipei_city,female,,,taiwanese,,2,False,48.0,False,,3,4,-1,4,4,3,,3.0,5.0,3.0,5.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,5.0,zh_TW,4.0,2.0,4.0,2.0,3.0,4.0,4.0,5.0,4.0,2.0,5.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb76183a73509d0e031b5,570eb76183a73509d0e031b5,taipei_city,female,,,taiwanese,,3,False,12.0,False,,4,4,-1,2,2,2,,4.0,3.0,3.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3.0,en,4.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,hallelujah,0,0,0,0,1,0,0,0,0,0,0
570eb77483a73509d0e037e9,570eb77483a73509d0e037e9,taipei_city,male,,,taiwanese,,3,False,22.0,True,,2,3,-1,1,3,2,,2.0,5.0,5.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3.0,en,4.0,5.0,4.0,4.0,1.0,5.0,2.0,4.0,4.0,4.0,3.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb7a183a73509d0e045e0,570eb7a183a73509d0e045e0,taichung_city,female,,,taiwanese,,3,False,16.0,True,,1,5,-1,1,2,1,,3.0,4.0,1.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3.0,en,4.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,hallelujah,0,1,0,0,0,0,0,0,1,0,0
570eb76d83a73509d0e035a0,570eb76d83a73509d0e035a0,taipei_city,male,,,taiwanese,,4,False,44.0,True,,2,3,-1,1,2,2,,4.0,4.0,1.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,5.0,en,4.0,2.0,5.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,hallelujah,0,1,0,0,0,0,0,0,1,0,0
570eb75183a73509d0e02c09,570eb75183a73509d0e02c09,taipei_city,male,,,taiwanese,,2,False,20.0,True,,5,3,-1,4,5,4,,2.0,5.0,3.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,1.0,en,2.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,4.0,4.0,5.0,hallelujah,0,1,1,0,1,0,0,0,0,0,0
570eb7b183a73509d0e04a93,570eb7b183a73509d0e04a93,taipei_city,female,,,taiwanese,,1,False,5.0,False,,3,4,-1,3,3,2,,3.0,4.0,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3.0,en,4.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,hallelujah,0,0,0,0,0,0,0,0,0,0,0
570eb72783a73509d0e01e60,570eb72783a73509d0e01e60,taipei_city,female,,,taiwanese,,3,False,23.0,False,,2,4,-1,4,5,4,,3.0,4.0,5.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3.0,en,4.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,hallelujah,0,1,0,0,1,0,0,0,1,0,0
570eb77a83a73509d0e039fc,570eb77a83a73509d0e039fc,taipei_city,female,,,taiwanese,,2,False,16.0,True,,2,4,-1,4,4,4,,3.0,5.0,4.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3.0,zh_TW,2.0,1.0,5.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,hallelujah,0,1,0,0,0,0,0,1,1,1,1
570eb71e83a73509d0e01b7e,570eb71e83a73509d0e01b7e,taipei_city,female,,,taiwanese,,3,False,6.0,False,,3,5,-1,3,5,5,,5.0,5.0,2.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,5.0,en,4.0,1.0,4.0,4.0,4.0,1.0,2.0,4.0,1.0,4.0,5.0,hallelujah,0,0,0,0,1,0,0,0,0,0,0
570eb72983a73509d0e01ee3,570eb72983a73509d0e01ee3,taipei_city,female,,,taiwanese,,3,False,22.0,False,,4,5,-1,4,4,4,,4.0,3.0,2.0,5.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,2.0,en,5.0,1.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,hallelujah,0,1,0,0,1,0,0,0,0,0,0
570eb75b83a73509d0e02f73,570eb75b83a73509d0e02f73,taichung_city,male,,,taiwanese,,1,False,17.0,False,,3,2,-1,4,4,2,,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5.0,en,4.0,5.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb7a983a73509d0e0483c,570eb7a983a73509d0e0483c,taichung_city,female,,,taiwanese,,3,False,20.0,False,,3,3,-1,3,3,3,,2.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3.0,en,4.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,hallelujah,0,1,1,0,0,0,0,0,0,0,1
570eb78d83a73509d0e03f81,570eb78d83a73509d0e03f81,taipei_city,male,,,taiwanese,,2,False,34.0,False,,3,4,-1,2,4,4,,4.0,5.0,1.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4.0,en,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,hallelujah,0,1,0,0,0,0,0,1,0,1,0
570eb78283a73509d0e03c78,570eb78283a73509d0e03c78,taipei_city,male,,,american,,1,False,5.0,False,,2,2,-1,5,4,4,,1.0,3.0,1.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2.0,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,hallelujah,0,0,0,0,1,0,0,0,0,0,0
570eb78183a73509d0e03c04,570eb78183a73509d0e03c04,taipei_city,male,,,taiwanese,,2,False,11.0,True,,3,5,-1,2,3,3,,4.0,5.0,2.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,4.0,en,4.0,1.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb73683a73509d0e02365,570eb73683a73509d0e02365,taipei_city,female,,,taiwanese,,3,False,25.0,False,,2,3,-1,4,3,2,,3.0,4.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,5.0,en,2.0,2.0,5.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb76983a73509d0e03430,570eb76983a73509d0e03430,taipei_city,male,,,taiwanese,,4,False,22.0,False,,2,4,-1,4,4,4,,4.0,5.0,1.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1.0,zh_TW,3.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,hallelujah,0,1,0,0,0,0,0,1,1,1,0
570eb74183a73509d0e026db,570eb74183a73509d0e026db,taipei_city,male,,,taiwanese,,5,False,26.0,False,,1,4,-1,1,2,1,,3.0,4.0,3.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5.0,en,4.0,2.0,5.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,hallelujah,0,1,1,0,1,0,0,1,1,0,1
570eb76583a73509d0e032c2,570eb76583a73509d0e032c2,taipei_city,female,,,taiwanese,,3,False,19.0,False,,3,3,-1,4,3,3,,4.0,3.0,3.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3.0,en,3.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,3.0,2.0,4.0,hallelujah,0,0,0,0,0,0,0,0,1,0,0
570eb79483a73509d0e0419b,570eb79483a73509d0e0419b,taichung_city,female,,,taiwanese,,2,False,23.0,False,,2,3,-1,2,2,2,,1.0,4.0,1.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4.0,en,4.0,3.0,5.0,2.0,5.0,4.0,2.0,5.0,4.0,3.0,4.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb7be83a73509d0e04f07,570eb7be83a73509d0e04f07,taipei_city,male,,,singaporean,,1,False,45.0,True,,1,2,-1,2,1,1,,4.0,4.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,4.0,en,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb79383a73509d0e04155,570eb79383a73509d0e04155,taipei_city,female,,,taiwanese,,2,False,40.0,False,,1,2,-1,1,2,1,,3.0,5.0,1.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3.0,zh_TW,2.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb76283a73509d0e03220,570eb76283a73509d0e03220,taipei_city,male,,,taiwanese,,3,False,13.0,False,,5,5,-1,3,5,1,,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,5.0,zh_TW,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,hallelujah,0,0,0,0,1,0,0,0,0,0,0
570eb7b783a73509d0e04cb8,570eb7b783a73509d0e04cb8,taipei_city,female,,,taiwanese,,1,False,34.0,False,,4,4,-1,4,5,5,,3.0,4.0,1.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,4.0,en,5.0,3.0,3.0,4.0,1.0,2.0,2.0,3.0,1.0,4.0,5.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb72683a73509d0e01df4,570eb72683a73509d0e01df4,taichung_city,male,,,taiwanese,,2,False,17.0,True,,2,4,-1,3,4,4,,3.0,4.0,1.0,3.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,2.0,en,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,hallelujah,0,1,0,0,0,0,0,0,1,0,0
570eb7af83a73509d0e049f2,570eb7af83a73509d0e049f2,taipei_city,male,,,taiwanese,,2,False,10.0,False,,5,4,-1,4,3,3,,3.0,5.0,1.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3.0,en,5.0,5.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,3.0,5.0,hallelujah,0,1,0,0,0,0,0,0,1,0,1
570eb76783a73509d0e03372,570eb76783a73509d0e03372,taipei_city,male,,,taiwanese,,3,False,8.0,False,,3,3,-1,1,2,1,,1.0,5.0,1.0,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,5.0,zh_TW,4.0,1.0,5.0,4.0,5.0,2.0,1.0,2.0,3.0,3.0,1.0,hallelujah,0,0,0,0,0,0,0,0,1,0,0
570eb74683a73509d0e028a1,570eb74683a73509d0e028a1,taipei_city,male,,,taiwanese,,1,False,9.0,False,,4,2,-1,3,3,3,,5.0,5.0,1.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,5.0,en,5.0,5.0,4.0,2.0,3.0,5.0,3.0,5.0,1.0,1.0,4.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb7a883a73509d0e047f3,570eb7a883a73509d0e047f3,taipei_city,female,,,taiwanese,,3,False,20.0,True,,3,5,-1,4,4,4,,3.0,5.0,1.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4.0,en,4.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,hallelujah,0,1,0,0,0,0,0,0,1,0,0
570eb79083a73509d0e040a7,570eb79083a73509d0e040a7,taichung_city,female,,,taiwanese,,3,False,21.0,True,,3,4,-1,2,3,3,,1.0,5.0,1.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4.0,zh_TW,4.0,3.0,4.0,2.0,5.0,4.0,2.0,5.0,5.0,4.0,4.0,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb75e83a73509d0e03083,570eb75e83a73509d0e03083,taipei_city,female,,,taiwanese,,2,False,10.0,False,,5,5,-1,5,5,5,,2.0,5.0,3.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1.0,en,4.0,2.0,4.0,3.0,2.0,5.0,1.0,5.0,5.0,1.0,5.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb72a83a73509d0e01f30,570eb72a83a73509d0e01f30,taichung_city,female,,,taiwanese,,3,False,21.0,False,,4,3,-1,4,4,4,,4.0,4.0,1.0,5.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3.0,zh_TW,4.0,3.0,3.0,2.0,4.0,4.0,2.0,5.0,5.0,2.0,4.0,hallelujah,0,1,0,0,0,0,0,0,1,0,0
