0,5410fba308ad6ee3090e4ba2
1,5410fda608ad6ee3090e5354
2,5410ff7208ad6ee3090e5a53
3,5410fba208ad6ee3090e4b9c
4,5410f88308ad6ee3090e408d
5,5411059908ad6ee3090e70ee
6,541102af08ad6ee3090e6651
7,5410f7fd08ad6ee3090e3e60
8,5410f76508ad6ee3090e3c03
9,5410f91208ad6ee3090e41cf
10,541104c108ad6ee3090e6ddd
11,5411051808ad6ee3090e6f2b
12,5410fd5c08ad6ee3090e522d
13,5411036108ad6ee3090e68e1
14,5410f76608ad6ee3090e3c09
15,5411061f08ad6ee3090e7305
16,5410fa6308ad6ee3090e46d5
17,5410f91208ad6ee3090e41d9
18,5410f69308ad6ee3090e387a
19,5410fba308ad6ee3090e4ba3
20,5411036108ad6ee3090e68dc
21,5411077108ad6ee3090e77b3
22,5411076e08ad6ee3090e7781
23,541101b908ad6ee3090e6304
24,5411018908ad6ee3090e6256
25,5410fc0508ad6ee3090e4cef
26,5410f7fd08ad6ee3090e3e67
27,5411008808ad6ee3090e5e73
28,5411076f08ad6ee3090e7798
29,5410f6d008ad6ee3090e3998
30,5411054d08ad6ee3090e6fe3
31,5411047508ad6ee3090e6cbe
32,5411059a08ad6ee3090e70f8
33,5410fd1708ad6ee3090e514b
34,5411015608ad6ee3090e6171
35,5410f9f808ad6ee3090e4547
36,5410ffdb08ad6ee3090e5bb8
37,5411036108ad6ee3090e68e5
38,5411047808ad6ee3090e6ce1
39,5410f82f08ad6ee3090e3f2f
40,5410fb2e08ad6ee3090e49ce
41,5411018808ad6ee3090e6244
42,5410fb2f08ad6ee3090e49da
43,541101b908ad6ee3090e62f8
44,5410fab008ad6ee3090e47f0
45,5411047808ad6ee3090e6ce6
46,5410ffda08ad6ee3090e5baa
47,541106b708ad6ee3090e7536
48,541102b008ad6ee3090e6671
49,5410f69508ad6ee3090e3892
50,5411061f08ad6ee3090e72fc
51,541105e108ad6ee3090e7221
52,5410f76708ad6ee3090e3c1a
53,5410fa6508ad6ee3090e46f4
54,5410f6d008ad6ee3090e399c
55,5410fab108ad6ee3090e47f8
56,541104c108ad6ee3090e6dd7
57,5411076f08ad6ee3090e779a
58,5410f7fc08ad6ee3090e3e51
59,5410fe3d08ad6ee3090e55b0
60,541102b108ad6ee3090e6683
61,5410f76708ad6ee3090e3c1f
62,5411059808ad6ee3090e70dc
63,541105e008ad6ee3090e7216
64,5410f7fc08ad6ee3090e3e4e
65,5410f6d008ad6ee3090e3994
66,5410fb2f08ad6ee3090e49d7
67,5411076d08ad6ee3090e7774
68,5411031108ad6ee3090e67ed
69,541106b708ad6ee3090e752c
70,5410f76608ad6ee3090e3c16
71,5410fc0708ad6ee3090e4d18
72,5410fc6508ad6ee3090e4e9a
73,5410f7b508ad6ee3090e3d2a
74,5410fba308ad6ee3090e4baa
75,5411061e08ad6ee3090e72f7
76,5410fc0908ad6ee3090e4d43
77,5410fda608ad6ee3090e534e
78,5411031008ad6ee3090e67e0
79,5410fa6408ad6ee3090e46ee
80,5410f7b408ad6ee3090e3d16
81,5411018808ad6ee3090e623b
82,541106b708ad6ee3090e752e
83,541106b808ad6ee3090e753f
84,5411008708ad6ee3090e5e6a
85,5410f88208ad6ee3090e407b
86,5410fe3c08ad6ee3090e55a2
87,5411031108ad6ee3090e67f0
88,5410fa6308ad6ee3090e46dd
89,5410fc6708ad6ee3090e4eb4
90,541102af08ad6ee3090e6655
91,5410fda708ad6ee3090e5362
92,5411051608ad6ee3090e6f03
93,541105e008ad6ee3090e720c
94,5411051708ad6ee3090e6f1c
95,5411036108ad6ee3090e68eb
96,5411041208ad6ee3090e6b71
97,541106b808ad6ee3090e7546
98,5410f76608ad6ee3090e3c0d
99,5410fa6408ad6ee3090e46e0
100,5410f95308ad6ee3090e42c1
101,5410fd5c08ad6ee3090e5223
102,5410fc6508ad6ee3090e4e96
103,5410f7b408ad6ee3090e3d1c
104,5410f88208ad6ee3090e4076
105,5410fa6408ad6ee3090e46e4
106,5410fb3008ad6ee3090e49e7
107,5411059c08ad6ee3090e7112
108,5410fd1808ad6ee3090e5150
109,5410f9cf08ad6ee3090e4499
110,5410f9d108ad6ee3090e44b6
111,570eb78c83a73509d0e03f66
112,570eb7a183a73509d0e045e0
113,570eb73d83a73509d0e02597
114,570eb74283a73509d0e0275a
115,570eb73183a73509d0e021ba
116,570eb77a83a73509d0e03a11
117,570eb76583a73509d0e032db
118,570eb76d83a73509d0e035a0
119,570eb76e83a73509d0e035d9
120,570eb78a83a73509d0e03e98
121,570eb74d83a73509d0e02adb
122,570eb75283a73509d0e02cad
123,570eb73183a73509d0e021c9
124,570eb7a583a73509d0e0471d
125,570eb79b83a73509d0e04409
126,570eb72183a73509d0e01c55
127,570eb78d83a73509d0e03fb8
128,570eb78183a73509d0e03c14
129,570eb75b83a73509d0e02f6a
130,570eb73083a73509d0e0214b
131,570eb71e83a73509d0e01ba1
132,570eb75583a73509d0e02d98
133,570eb74483a73509d0e027e3
134,570eb76d83a73509d0e035bd
135,570eb76a83a73509d0e0349c
136,570eb73283a73509d0e02206
137,570eb79f83a73509d0e0454a
138,570eb7af83a73509d0e049f2
139,570eb74683a73509d0e0284d
140,570eb7be83a73509d0e04ef8
141,570eb76a83a73509d0e034b7
142,570eb79983a73509d0e0436b
143,570eb79783a73509d0e042a0
144,570eb71e83a73509d0e01b94
145,570eb72983a73509d0e01ee3
146,570eb78a83a73509d0e03e96
147,570eb73883a73509d0e023f2
148,570eb7b683a73509d0e04c45
149,570eb75483a73509d0e02d40
150,570eb78d83a73509d0e03fa9
151,570eb76883a73509d0e033fc
152,570eb7b083a73509d0e04a3c
153,570eb78483a73509d0e03cfa
154,570eb78783a73509d0e03ddb
155,570eb7ac83a73509d0e04918
156,570eb72583a73509d0e01d8a
157,570eb78d83a73509d0e03fa5
158,570eb72b83a73509d0e01f7c
159,570eb7a183a73509d0e045c2
160,570eb75583a73509d0e02daf
161,570eb73c83a73509d0e02565
162,570eb78c83a73509d0e03f6e
163,570eb74683a73509d0e0289b
164,570eb79983a73509d0e04371
165,570eb77383a73509d0e0379f
166,570eb74783a73509d0e028c9
167,570eb78583a73509d0e03d32
168,570eb79983a73509d0e0434d
169,570eb76283a73509d0e03220
170,570eb79c83a73509d0e04453
171,570eb75383a73509d0e02d07
172,570eb7a983a73509d0e04875
173,570eb74283a73509d0e02716
174,570eb7b683a73509d0e04c1f
175,570eb7b883a73509d0e04d1d
176,570eb77b83a73509d0e03a1b
177,570eb72b83a73509d0e01f84
178,570eb7b383a73509d0e04b54
179,570eb78d83a73509d0e03f96
180,570eb7b383a73509d0e04b3c
181,570eb7aa83a73509d0e04895
182,570eb77083a73509d0e0368e
183,570eb7a283a73509d0e0462b
184,570eb78183a73509d0e03c04
185,570eb75383a73509d0e02cf9
186,570eb76583a73509d0e032c2
187,570eb73483a73509d0e0227d
188,570eb76783a73509d0e03372
189,570eb79383a73509d0e04177
190,570eb7af83a73509d0e04a1d
191,570eb76883a73509d0e033ec
192,570eb75a83a73509d0e02f25
193,570eb74583a73509d0e02811
194,570eb73383a73509d0e0224f
195,570eb75283a73509d0e02c68
196,570eb74f83a73509d0e02b62
197,570eb72683a73509d0e01df4
198,570eb78483a73509d0e03cf3
199,570eb76183a73509d0e031b5
200,570eb7a683a73509d0e04771
201,570eb76283a73509d0e031f8
202,570eb74b83a73509d0e02a0b
203,570eb77883a73509d0e0394c
204,570eb72683a73509d0e01df0
205,570eb75883a73509d0e02e8b
206,570eb74f83a73509d0e02ba7
207,570eb79383a73509d0e04155
208,570eb79583a73509d0e04206
209,570eb74b83a73509d0e02a09
210,570eb7bc83a73509d0e04e30
211,570eb76983a73509d0e03430
212,570eb72783a73509d0e01e26
213,570eb72483a73509d0e01d55
214,570eb75183a73509d0e02c09
215,570eb74583a73509d0e0281a
216,570eb7a883a73509d0e047f3
217,570eb7ba83a73509d0e04d91
218,570eb75983a73509d0e02f0b
219,570eb75683a73509d0e02dc5
220,570eb72283a73509d0e01cb0
221,570eb73b83a73509d0e024f1
222,570eb78b83a73509d0e03f1b
223,570eb72583a73509d0e01db8
224,570eb72983a73509d0e01f07
225,570eb7a983a73509d0e0483c
226,570eb73383a73509d0e02263
227,570eb72683a73509d0e01e15
228,570eb78d83a73509d0e03f78
229,570eb7b983a73509d0e04d41
230,570eb7b183a73509d0e04a93
231,570eb7bf83a73509d0e04f0c
232,570eb79483a73509d0e0419b
233,570eb73683a73509d0e0235a
234,570eb79583a73509d0e0421c
235,570eb75c83a73509d0e02ff2
236,570eb78f83a73509d0e04050
237,570eb73283a73509d0e021e7
238,570eb74983a73509d0e02992
239,570eb75a83a73509d0e02f39
240,570eb78a83a73509d0e03ea6
241,570eb73283a73509d0e02202
242,570eb76c83a73509d0e03568
243,570eb74683a73509d0e02897
244,570eb78883a73509d0e03e08
245,570eb73183a73509d0e021c7
246,570eb77483a73509d0e037e9
247,570eb75b83a73509d0e02f73
248,570eb72383a73509d0e01cf8
249,570eb7ab83a73509d0e048f8
250,570eb72c83a73509d0e01ffb
251,570eb72f83a73509d0e02101
252,570eb76683a73509d0e03340
253,570eb77583a73509d0e0383f
254,570eb74683a73509d0e0287d
255,570eb72783a73509d0e01e60
256,570eb7aa83a73509d0e0489f
257,570eb7b483a73509d0e04b6c
258,570eb78d83a73509d0e03f81
259,570eb7aa83a73509d0e048ae
260,570eb75283a73509d0e02ca9
261,570eb75683a73509d0e02de1
262,570eb74e83a73509d0e02b4f
263,570eb73483a73509d0e02274
264,570eb7b283a73509d0e04b08
265,570eb73383a73509d0e02231
266,570eb79383a73509d0e0418a
267,570eb77a83a73509d0e039fc
268,570eb7af83a73509d0e049f1
269,570eb77083a73509d0e03679
270,570eb75e83a73509d0e03083
271,570eb79883a73509d0e04314
272,570eb79083a73509d0e040a7
273,570eb72a83a73509d0e01f30
274,570eb73383a73509d0e0222e
275,570eb74b83a73509d0e02a36
276,570eb72c83a73509d0e01ff0
277,570eb72e83a73509d0e02095
278,570eb73e83a73509d0e025f2
279,570eb73b83a73509d0e024e1
280,570eb76d83a73509d0e0359e
281,570eb7b883a73509d0e04cd2
282,570eb7b483a73509d0e04b9e
283,570eb73483a73509d0e02292
284,570eb75f83a73509d0e03115
285,570eb72b83a73509d0e01f76
286,570eb76483a73509d0e03296
287,570eb75383a73509d0e02cbf
288,570eb79083a73509d0e040bc
289,570eb75c83a73509d0e03009
290,570eb74683a73509d0e028a1
291,570eb76a83a73509d0e03493
292,570eb78283a73509d0e03c78
293,570eb7a883a73509d0e047fa
294,570eb78583a73509d0e03d2c
295,570eb75283a73509d0e02c77
296,570eb76883a73509d0e033c5
297,570eb75d83a73509d0e03063
298,570eb71e83a73509d0e01b7e
299,570eb75a83a73509d0e02f2d
300,570eb77583a73509d0e0383c
301,570eb7b983a73509d0e04d3d
302,570eb7b083a73509d0e04a56
